Country,Year,Food_Price_Index,Inflation
AUS,2019,119.797086368366,119.797086368366
AUS,2018,117.89802289282,117.89802289282
AUS,2017,115.686784599376,115.686784599376
AUS,2016,113.475546305931,113.475546305931
AUS,2015,112.044745057232,112.044745057232
AUS,2014,110.379812695109,110.379812695109
AUS,2013,107.700312174818,107.700312174818
AUS,2012,105.124869927159,105.124869927159
AUS,2011,103.303850156087,103.303850156087
AUS,2010,100.0,100.0
AUT,2023,143.946494832533,143.946494832533
AUT,2022,133.513565675464,133.513565675464
AUT,2021,123.00084356117,123.00084356117
AUT,2020,119.689435836364,119.689435836364
AUT,2019,118.057980056249,118.057980056249
AUT,2018,116.277886952829,116.277886952829
AUT,2017,113.999739176771,113.999739176771
AUT,2016,111.675472068849,111.675472068849
AUT,2015,110.688581802368,110.688581802368
AUT,2014,109.70500693326,109.70500693326
AUT,2013,107.971192747618,107.971192747618
AUT,2012,105.853948467215,105.853948467215
AUT,2011,103.286579148754,103.286579148754
AUT,2010,100.0,100.0
AZE,2023,212.959661766667,212.959661766667
AZE,2022,195.761197791667,195.761197791667
AZE,2021,171.943182758333,171.943182758333
AZE,2020,161.221472575,161.221472575
AZE,2019,156.891564325,156.891564325
AZE,2018,152.9,152.9
AZE,2017,149.508333333333,149.508333333333
AZE,2016,132.383333333333,132.383333333333
AZE,2015,117.733333333333,117.733333333333
AZE,2014,113.175,113.175
AZE,2013,111.641666666667,111.641666666667
AZE,2012,109.008333333333,109.008333333333
AZE,2011,107.858333333333,107.858333333333
AZE,2010,100.0,100.0
BHS,2023,130.204684513872,130.204684513872
BHS,2022,126.347404647515,126.347404647515
BHS,2021,119.641038306054,119.641038306054
BHS,2020,116.263679982958,116.263679982958
BHS,2019,116.218911182281,116.218911182281
BHS,2018,113.393999859543,113.393999859543
BHS,2017,110.881574765532,110.881574765532
BHS,2016,109.223338388445,109.223338388445
BHS,2015,109.602977818188,109.602977818188
BHS,2014,107.600021675885,107.600021675885
BHS,2013,105.995507859611,105.995507859611
BHS,2012,105.235272691149,105.235272691149
BHS,2011,103.198781416603,103.198781416603
BHS,2010,100.0,100.0
BHR,2023,119.586099949687,119.586099949687
BHR,2022,119.496930529675,119.496930529675
BHR,2021,115.315875502436,115.315875502436
BHR,2020,116.019323149199,116.019323149199
BHR,2019,118.772111860491,118.772111860491
BHR,2018,117.589374360011,117.589374360011
BHR,2017,115.184698674791,115.184698674791
BHR,2016,113.609258293,113.609258293
BHR,2015,110.529042157059,110.529042157059
BHR,2014,108.522858827732,108.522858827732
BHR,2013,105.723765868154,105.723765868154
BHR,2012,102.346325293152,102.346325293152
BHR,2011,99.5999593025119,99.5999593025119
BHR,2010,100.0,100.0
BGD,2023,237.199569600947,237.199569600947
BGD,2022,215.864586624407,215.864586624407
BGD,2021,200.437039174984,200.437039174984
BGD,2020,189.905534708779,189.905534708779
BGD,2019,179.679821747048,179.679821747048
BGD,2018,170.164243384102,170.164243384102
BGD,2017,161.226458913586,161.226458913586
BGD,2016,152.529140322278,152.529140322278
BGD,2015,144.558850888013,144.558850888013
BGD,2014,136.126776861358,136.126776861358
BGD,2013,127.231228786487,127.231228786487
BGD,2012,118.321164250415,118.321164250415
BGD,2011,111.39516515524,111.39516515524
BGD,2010,100.0,100.0
BRB,2023,170.890071679653,170.890071679653
BRB,2022,155.64882826163,155.64882826163
BRB,2019,134.091174070188,134.091174070188
BRB,2018,128.809607088726,128.809607088726
BRB,2017,124.24507403521,124.24507403521
BRB,2016,118.712836656173,118.712836656173
BRB,2015,117.210285040264,117.210285040264
BRB,2014,118.52926677929,118.52926677929
BRB,2013,116.468355477784,116.468355477784
BRB,2012,114.393144456103,114.393144456103
BRB,2011,109.432202401772,109.432202401772
BRB,2010,100.0,100.0
BLR,2023,710.463188170058,710.463188170058
BLR,2022,676.627747581603,676.627747581603
BLR,2021,587.301149813956,587.301149813956
BLR,2020,536.542688278354,536.542688278354
BLR,2019,508.339294380209,508.339294380209
BLR,2018,481.390313879142,481.390313879142
BLR,2017,459.025218055968,459.025218055968
BLR,2016,432.912632614287,432.912632614287
BLR,2015,387.093945157894,387.093945157894
BLR,2014,340.948328529255,340.948328529255
BLR,2013,288.646812458566,288.646812458566
BLR,2012,243.97032896394,243.97032896394
BLR,2011,153.228698311817,153.228698311817
BLR,2010,100.0,100.0
BEL,2023,137.819385631235,137.819385631235
BEL,2022,132.456219048303,132.456219048303
BEL,2021,120.856958300438,120.856958300438
